Date,CashPool,SharesValue,EquityOpen,EquityHigh,EquityLow,EquityClose,EquityPct,EquityGrowth,Drawdown,DrawdownPct,EquityPeak,EquityTrough,DailyStrategyReturn,CumulativeStrategyReturn,WeeklyStrategyReturn,MonthlyStrategyReturn,ComparisonIndexValue,ComparisonIndexPct,StrategyRisk,StrategyRiskPct,NumPositions,SharesPct,CashPct
2013-08-05,1501.4442649950843,19905.46557,21432.454374995083,21535.050954995084,21251.630294995084,21406.909834995084,7.034549174975418,1.0703454917497541,-1025.1625440643074,-4.544117209294361,22560.21349905939,19599.190474995085,-0.0011640703279623965,0.07034549174975413,0.027211127889180675,0.07952221457693187,47.73,8.625398270368683,3270.4658812786047,15.277617864920371,6,92.98616999572452,7.013830004275482
2013-08-06,1501.4442649950843,19887.200109999998,21429.571874995083,21579.328224995086,21229.034374995084,21388.64437499508,6.943221874975407,1.069432218749754,-980.8852740643051,-4.347854571966712,22560.21349905939,19599.190474995085,-0.0008532506625567038,0.06943221874975403,0.030513150873939354,0.07539877445969334,47.72,8.602639963586713,3245.5176912786046,15.174022412906432,6,92.98018032994001,7.01981967005999
2013-08-07,1501.4442649950843,19494.390600000002,21270.794374995083,21421.425394995083,20908.71897499508,20995.834864995086,4.979174324975429,1.0497917432497543,-1138.7881040643078,-5.047771840066086,22560.21349905939,19599.190474995085,-0.018365329897168214,0.04979174324975433,0.0029204886458034096,0.04223835656721775,46.83,6.577150659990898,3227.252231278604,15.370916431902312,6,92.84884704680957,7.151152953190441
2013-08-08,1501.4442649950843,19785.598560000002,21197.387364995084,21387.743714995086,21066.548284995082,21287.042824995086,6.4352141249754276,1.0643521412497543,-1172.4697840643057,-5.197068654129492,22560.21349905939,19599.190474995085,0.01386979664645338,0.0643521412497543,0.00887327879972033,0.04837720657161659,47.29,7.62403277196177,2834.442721278605,13.315342786600795,6,92.9466752270912,7.0533247729088036
2013-08-09,1501.4442649950843,19588.62402,21154.027364995083,21289.204864995085,20945.299204995084,21090.068284995083,5.450341424975413,1.054503414249754,-1271.0086340643065,-5.6338502032230275,22560.21349905939,19599.190474995085,-0.009253259911175538,0.05450341424975402,-0.015947741889731915,0.04048159938486173,47.26,7.555757851615841,3125.6506812786056,14.820486302087543,6,92.88079941370644,7.119200586293569
2013-08-12,1501.4442649950843,19593.77764,20972.621014995082,21189.516444995086,20827.58647499508,21095.221904995084,5.476109524975418,1.0547610952497541,-1370.6970540643051,-6.075727315796254,22560.21349905939,19599.190474995085,0.0002443624141164058,0.054761095249754144,-0.014560155221024274,0.050431454454865854,47.76,8.693673190714613,2928.676141278604,13.883125546003999,6,92.88253865374338,7.117461346256619
2013-08-13,1501.4442649950843,19805.01876,21079.658484995085,21374.789274995084,21010.909404995084,21306.463024995082,6.532315124975412,1.065323151249754,-1185.424224064307,-5.254490273834205,22560.21349905939,19599.190474995085,0.010013695089406971,0.06532315124975407,-0.003842288859413401,0.04144716907912405,48.25,9.808830223031412,2933.829761278604,13.769670535352882,6,92.95310412040841,7.04689587959159
2013-08-14,1501.4442649950843,19797.16376,21306.129834995085,21398.554374995085,21097.583024995085,21298.608024995083,6.493040124975415,1.0649304012497542,-1161.6591240643065,-5.1491495154189915,22560.21349905939,19599.190474995085,-0.00036866747853858683,0.06493040124975424,0.01442062970807556,0.056055549345878974,48.25,9.808830223031412,3145.070881278605,14.766556000221668,6,92.95050520093588,7.049494799064132
2013-08-15,1501.4442649950843,19642.88399,21210.047334995084,21311.684604995084,20993.819174995086,21144.32825499508,5.7216412749754095,1.057216412749754,-1248.5288940643077,-5.534206908619739,22560.21349905939,19599.190474995085,-0.007243655069802957,0.057216412749754086,-0.006704292896542174,0.03923476867450115,48.21,9.717796995903512,3137.2158812786047,14.837150858824172,6,92.89906850249363,7.100931497506367
2013-08-16,1501.4442649950843,19546.48218,21008.103484995085,21176.113484995087,20845.041904995083,21047.926444995082,5.239632224975412,1.052396322249754,-1384.1000140643046,-6.135137037253713,22560.21349905939,19599.190474995085,-0.004559227838189961,0.0523963222497541,-0.0019981841419632884,0.024185866375673326,47.84,8.875739644970428,2982.9361112786046,14.172113909054007,6,92.86654545796313,7.133454542036885
2013-08-19,1501.4442649950843,19619.97471,21173.883714995085,21337.795524995083,20872.51081499508,21121.418974995082,5.6070948749754095,1.0560709487497542,-1222.4179740643085,-5.418468110309662,22560.21349905939,19599.190474995085,0.0034916755430545177,0.05607094874975416,0.001241848515174615,0.031463556061673836,48.04,9.330905780609926,2886.5343012786047,13.666384368852647,6,92.89136649970065,7.108633500299351
2013-08-20,1501.4442649950843,19766.31514,21029.511934995084,21429.067134995083,20799.665614995083,21267.759404995082,6.338797024975411,1.0633879702497542,-1131.1463640643087,-5.013899199630668,22560.21349905939,19599.190474995085,0.00692853213002631,0.06338797024975418,-0.001816520177684855,0.023600344643132987,47.74,8.64815657715067,2960.0268312786047,13.917906324365292,6,92.94027999657338,7.059720003426621
2013-08-21,1501.4442649950843,20083.05126,21466.70371499508,21744.204604995084,21344.713614995086,21584.495524995084,7.922477624975417,1.0792247762497542,-816.0088940643072,-3.6170264705089306,22560.21349905939,19599.190474995085,0.014892782731292797,0.07922477624975421,0.013422825551064,0.03090888722129903,47.97,9.171597633136097,3106.3672612786045,14.391660243721688,6,93.04387603937097,6.956123960629032
2013-08-22,1501.4442649950843,20010.45876,21411.743024995085,21605.020754995086,21172.580324995088,21511.903024995085,7.559515124975423,1.0755951512497541,-955.1927440643049,-4.233970321708746,22560.21349905939,19599.190474995085,-0.0033631779772631543,0.07559515124975413,0.01738408359760335,0.026593998767717952,47.72,8.602639963586713,3423.103381278605,15.912601397009073,6,93.0204024104677,6.979597589532307
2013-08-23,1501.4442649950843,20076.5131,21645.34802499508,21806.98802499508,21334.370784995084,21577.957364995083,7.889786824975417,1.078897868249754,-753.2254740643111,-3.338733802744001,22560.21349905939,19599.190474995085,0.0030705949131162313,0.07889786824975409,0.025182096744073013,0.03122606731216493,48.19,9.672280382339554,3350.5108812786048,15.52747011500719,6,93.04176832126471,6.958231678735298
2013-08-26,1501.4442649950843,20118.81879,21588.630094995086,21765.381904995083,21466.267164995086,21620.263054995085,8.101315274975422,1.0810131527497542,-794.8315940643079,-3.5231563482209376,22560.21349905939,19599.190474995085,0.0019605975340664106,0.08101315274975418,0.02361792456229228,0.03073948698795048,48.36,10.05917159763314,3416.5652212786053,15.802607084788692,6,93.05538391842927,6.944616081570731
2013-08-27,1501.4442649950843,20173.17856,21561.908284995083,21796.817364995084,21460.428284995083,21674.622824995084,8.373114124975418,1.0837311412497541,-763.3961340643073,-3.3838160888687323,22560.21349905939,19599.190474995085,0.002514297345121319,0.08373114124975412,0.019130525799743836,0.04334957283256591,48.41,10.17296313154301,3458.8709112786055,15.958159637683982,6,93.07280095659324,6.927199043406768
2013-08-28,1501.4442649950843,20016.89313,21463.46670499508,21639.250324995082,21306.097394995086,21518.337394995084,7.591686974975419,1.075916869749754,-920.963174064309,-4.082244940202835,22560.21349905939,19599.190474995085,-0.007210525934493894,0.07591686974975409,-0.003065076500091801,0.0371968001881533,47.9,9.012289485662269,3513.230681278605,16.32668275800779,6,93.02248943571124,6.977510564288776
2013-08-29,1501.4442649950843,19694.56313,21486.966474995083,21529.621704995083,21046.131044995083,21196.007394995082,5.98003697497541,1.059800369749754,-1030.5917940643085,-4.5681828060150105,22560.21349905939,19599.190474995085,-0.014979317132325143,0.059800369749754,-0.014684690128667688,0.02758007774138127,47.97,9.171597633136097,3356.9452512786047,15.837630119299096,6,92.9163816703064,7.083618329693609
2013-08-30,1501.4442649950843,19852.2829,21112.668314995084,21407.90545499508,21059.541044995083,21353.72716499508,6.768635824975408,1.067686358249754,-1152.3080440643098,-5.107700084985248,22560.21349905939,19599.190474995085,0.0074410131616222674,0.067686358249754,-0.010391632359222247,0.03774421216072499,48.34,10.0136549840692,3034.6152512786043,14.211173664582613,6,92.96870165384344,7.031298346156564
2013-09-02,1501.4442649950843,20064.61859,21348.720814995082,21682.282624995085,21251.21650499508,21566.06285499508,7.830314274975408,1.078303142749754,-877.9308740643064,-3.8915007346934467,22560.21349905939,19599.190474995085,0.009943729652408306,0.07830314274975403,-0.0025069167688726024,0.045941089254800005,49.02,11.561219845243526,3192.335021278605,14.802586094379317,6,93.03793058987898,6.962069410121019
2013-09-03,1501.4442649950843,20099.15675,21589.294664995083,21762.000324995086,21394.167394995082,21600.60101499508,8.003005074975409,1.080030050749754,-798.2131740643053,-3.5381454794192684,22560.21349905939,19599.190474995085,0.001601505116266555,0.080030050749754,-0.003415137167445459,0.04340573246410129,49.11,11.766044606281296,3404.6707112786053,15.761925832133523,6,93.04906255176519,6.950937448234823
2013-09-04,1501.4442649950843,19988.51675,21503.411014995083,21700.004634995083,21346.324764995086,21489.961014995082,7.449805074975411,1.0744980507497541,-860.2088640643087,-3.8129464692352033,22560.21349905939,19599.190474995085,-0.005122079701541327,0.07449805074975413,-0.0013187069000322182,0.03944598851320724,48.81,11.08329540282204,3439.208871278605,16.003792975142314,6,93.01327599455664,6.986724005443376
2013-09-05,1501.4442649950843,20075.377640000002,21538.68371499508,21731.953714995085,21359.72532499508,21576.821904995086,7.884109524975429,1.0788410952497542,-828.2597840643066,-3.671329547031279,22560.21349905939,19599.190474995085,0.004041928691233654,0.07884109524975424,0.01796633219187882,0.03732856772281945,48.63,10.673645880746484,3328.568871278604,15.426594731766464,6,93.04140215085384,6.958597849146154
2013-09-06,1501.4442649950843,19971.06037,21581.52713499508,21660.45371499508,21353.864534995082,21472.504634995083,7.362523174975413,1.073625231749754,-899.7597840643102,-3.9882591718461535,22560.21349905939,19599.190474995085,-0.004834691154208093,0.0736252317497541,0.005562376492039833,0.0319732047418706,48.64,10.696404187528454,3415.429761278604,15.906061353048981,6,93.00759603726858,6.992403962731421
2013-09-09,1501.4442649950843,20136.19514,21504.449174995083,21749.978484995085,21362.706804995087,21637.639404995083,8.188197024975416,1.0818819702497542,-810.2350140643066,-3.5914332729966763,22560.21349905939,19599.190474995085,0.00769052203304077,0.08188197024975419,0.003318943772039562,0.03828269233561166,49.06,11.652253072371426,3311.1124912786045,15.302558792592825,6,93.06096087058151,6.9390391294184965
2013-09-10,1501.4442649950843,20223.680370000002,21731.836444995086,21941.483024995083,21606.244634995084,21725.124634995085,8.625623174975425,1.0862562317497542,-618.7304740643085,-2.7425736644296625,22560.21349905939,19599.190474995085,0.0040431965965661565,0.08625623174975416,0.005764822002571224,0.046724899821659394,49.27,12.130177514792912,3476.247261278605,16.00104634465031,6,93.08890379125127,6.9110962087487415
2013-09-11,1501.4442649950843,20319.18945,21814.153714995082,21971.577234995082,21696.031214995084,21820.633714995085,9.103168574975424,1.0910316857497542,-588.6362640643092,-2.6091786059065947,22560.21349905939,19599.190474995085,0.004396250037900895,0.09103168574975418,0.01538731037107377,0.04231914418846272,49.55,12.76741010468821,3563.7324912786057,16.33193855790548,6,93.11915371200566,6.880846287994356
2013-09-12,1501.4442649950843,20438.35126,21850.230754995082,22047.165294995084,21751.105754995082,21939.795524995083,9.698977624975413,1.0969897762497542,-513.0482040643074,-2.2741283192452855,22560.21349905939,19599.190474995085,0.0054609692622313855,0.09698977624975424,0.01682238568767014,0.03980969219017538,49.62,12.92671825216204,3659.241571278604,16.67855822589497,6,93.15652571472441,6.843474285275596
2013-09-13,1501.4442649950843,20380.60942,21915.755294995084,22028.11095499508,21773.97177499508,21882.053684995084,9.410268424975419,1.094102684249754,-532.1025440643098,-2.3585882468997683,22560.21349905939,19599.190474995085,-0.0026318312736423044,0.0941026842497541,0.019073184845541213,0.021005909029210512,49.42,12.47155211652254,3778.403381278605,17.267133312398023,6,93.13846731842793,6.861532681572075
2013-09-16,1501.4442649950843,20546.78465,22057.412074995085,22216.297074995084,21902.058914995083,22048.228914995085,10.241144574975424,1.1024114457497542,-343.91642406430765,-1.524437807641522,22560.21349905939,19599.190474995085,0.0075941331829356695,0.10241144574975425,0.018975707207007808,0.0299585080211624,49.7,13.108784706417856,3720.6615412786045,16.875103917068678,6,93.19018198339755,6.809818016602441
2013-09-17,1501.4442649950843,20468.70192,22000.978224995084,22157.066284995082,21860.683684995085,21970.146184995083,9.850730924975416,1.0985073092497541,-403.1472140643091,-1.7869831510287684,22560.21349905939,19599.190474995085,-0.0035414513474548714,0.09850730924975415,0.011278257506763145,0.0271874084119057,49.74,13.199817933545754,3886.8367712786044,17.69144701428155,6,93.16597963275946,6.83402036724054
2013-09-18,1501.4442649950843,20298.9258,21939.68914499508,21990.105954995084,21699.95302499508,21800.370064995084,9.001850324975422,1.0900185032497542,-570.1075440643071,-2.5270485320898084,22560.21349905939,19599.190474995085,-0.007727582628282659,0.09001850324975424,-0.0009286462650291982,0.03831880014170541,49.63,12.949476558944026,3808.7540412786043,17.471052234082627,6,93.11275790035346,6.887242099646544
2013-09-19,5374.667264995085,16516.8231,21850.926714995087,22041.142374995085,21720.553784995085,21891.490364995087,9.457451824975433,1.0945745182497544,-519.0711240643068,-2.300825407019967,22560.21349905939,19599.190474995085,0.004179759321898624,0.09457451824975438,-0.0022017142295134295,0.02839509202707391,50.18,14.201183431952668,2638.3201415900717,12.051806878387762,5,75.44860045897431,24.55139954102568
2013-09-20,2098.757264995085,19651.34494,21831.880134995088,21957.370134995082,21635.627894995087,21750.102204995084,8.750511024975422,1.0875051102497542,-602.8433640643088,-2.6721527439864134,22560.21349905939,19599.190474995085,-0.00645858996544546,0.08750511024975416,-0.0060301232187580656,0.03129595936252105,49.98,13.746017296313154,2898.996947764511,13.328658966479399,6,90.35058665373495,9.649413346265051
2013-09-23,2098.757264995085,19592.25652,21658.953124995085,21802.97082499509,21486.737894995083,21691.013784995084,8.455068924975421,1.0845506892497543,-757.2426740643023,-3.356540371818175,22560.21349905939,19599.190474995085,-0.0027166961995438443,0.08455068924975429,-0.016201533981582417,0.028242977612808362,49.78,13.290851160673656,2768.6087877645105,12.763851497248671,6,90.32430071826833,9.67569928173166
2013-09-24,5059.565135364257,16344.23221,21347.067345364256,21516.733925364257,21248.775535364257,21403.797345364255,7.018986726821276,1.0701898672682129,-1043.4795736951346,-4.6253089481561895,22560.21349905939,19599.190474995085,-0.013241263985066198,0.07018986726821286,-0.025778109752297662,0.004568300250256785,49.56,12.790168411470198,2469.130861590072,11.535947672037034,5,76.36136684661668,23.638633153383335
2013-09-25,5059.565135364257,16399.340600000003,21451.566425364257,21623.882775364258,21378.963925364256,21458.90573536426,7.294528676821301,1.072945286768213,-936.3307236951332,-4.1503628666199095,22560.21349905939,19599.190474995085,0.0025747015406096807,0.07294528676821299,-0.015663235468608594,0.007526205946466469,49.97,13.723258989531182,2453.1865515900727,11.432020727633017,5,76.42207297166091,23.57792702833909
2013-09-26,1831.065135364257,19680.23287,21394.542775364254,21571.638005364257,21252.079155364256,21511.298005364257,7.556490026821285,1.0755649002682128,-988.5754936951344,-4.381942102349125,22560.21349905939,19599.190474995085,0.0024415163870008527,0.07556490026821283,-0.017367130025955912,0.017355469795191203,50.13,14.087391898042798,2769.195082362483,12.873212400627478,6,91.4878909914797,8.512109008520293
2013-09-27,1831.065135364257,19835.02218,21601.494585364257,21776.853895364256,21530.26106536426,21666.087315364257,8.330436576821285,1.0833043657682129,-783.3596036951349,-3.472305808310704,22560.21349905939,19599.190474995085,0.007195721520914189,0.08330436576821287,-0.003862735394941419,0.029369205179646807,50.27,14.406008192990456,2832.5873523624828,13.073829672761386,6,91.54870416281496,8.451295837185047
2013-09-30,1831.065135364257,19514.45221,21576.33912536426,21609.369125364257,21258.695305364257,21345.517345364256,6.727586726821283,1.0672758672682128,-950.844373695134,-4.214695812762489,22560.21349905939,19599.190474995085,-0.014795932709671722,0.06727586726821277,-0.01592809091614833,0.010610005446815673,49.4,12.426035502958582,2987.3766623624833,13.995335011223192,6,91.42178141790542,8.578218582094573
2013-10-01,1831.065135364257,19449.136749999998,21346.705535364257,21523.96096536426,21089.685535364257,21280.201885364255,6.4010094268212745,1.0640100942682127,-1036.252533695133,-4.593274499544686,22560.21349905939,19599.190474995085,-0.0030599145920530146,0.06401009426821269,-0.005774464129224666,0.0005850395489357396,49.31,12.221210741920812,2666.806692362483,12.531867445283096,6,91.39545223664632,8.604547763353677
2013-10-02,1831.065135364257,19572.04402,21449.680965364256,21564.850275364257,21303.789845364256,21403.10915536426,7.015545776821291,1.0701554577682129,-995.3632236951344,-4.412029273289609,22560.21349905939,19599.190474995085,0.005775662780931334,0.07015545776821286,-0.0026001596114964,-0.008403549178194969,49.4,12.426035502958582,2601.491232362483,12.154735153095604,6,91.4448638182769,8.5551361817231
2013-10-03,1831.065135364257,19575.16244,21375.843925364254,21594.560965364257,21285.215535364256,21406.227575364257,7.031137876821285,1.0703113787682128,-965.6525336951345,-4.280334198678553,22560.21349905939,19599.190474995085,0.00014569939242758956,0.0703113787682128,-0.004884430031781406,-0.004912417534982394,49.58,12.835685025034138,2724.398502362483,12.727130423942173,6,91.44611011483606,8.553889885163938
2013-10-04,1831.065135364257,19571.630400000002,21389.902805364254,21550.43257536426,21271.210995364258,21402.69553536426,7.013477676821295,1.070134776768213,-1009.7809236951325,-4.475936913173421,22560.21349905939,19599.190474995085,-0.000165000581609398,0.070134776768213,-0.01215686875835753,-0.00812226230065427,49.31,12.221210741920812,2727.516922362484,12.743800975235727,6,91.44469848511027,8.55530151488974
2013-10-07,1831.065135364257,19343.70313,21397.55280536426,21562.033925364256,21082.823725364255,21174.76826536426,5.873841326821293,1.058738413268213,-998.1795736951353,-4.424512976070695,22560.21349905939,19599.190474995085,-0.010649465606955455,0.05873841326821294,-0.007999294523403977,-0.020605428735886777,48.87,11.219845243513884,2723.984882362483,12.864296072690095,6,91.352608385522,8.647391614477998
2013-10-08,1831.065135364257,19355.06405,21166.271685364256,21285.058035364258,20958.18010536426,21186.129185364258,5.930645926821289,1.0593064592682129,-1275.1554636951332,-5.65223136628693,22560.21349905939,19599.190474995085,0.0005365310192595452,0.059306459268212874,-0.004420667647175747,-0.02253758432499675,48.77,10.99226217569414,2496.0576123624833,11.781565148232943,6,91.35724549140771,8.642754508592294
2013-10-09,1831.065135364257,19290.09793,21054.305565364255,21250.39714536426,20940.869445364257,21121.163065364257,5.6058153268212845,1.056058153268213,-1309.8163536951324,-5.805868609132369,22560.21349905939,19599.190474995085,-0.0030664459482707684,0.05605815326821295,-0.013173137040668581,-0.0184574822087884,48.79,11.037778789258084,2507.418532362483,11.87159307753415,6,91.33066143328563,8.669338566714382
2013-10-10,1831.065135364257,19312.33227,21112.990105364257,21238.600105364258,20936.072865364258,21143.397405364256,5.71698702682128,1.0571698702682129,-1321.6133936951337,-5.85815995823903,22560.21349905939,19599.190474995085,0.001052704338827759,0.05716987026821285,-0.0122782105849647,-0.0024820707339084924,48.72,10.878470641784254,2442.4524123624833,11.551844604419216,6,91.33977808646921,8.660221913530796
2013-10-11,1831.065135364257,19670.602010000002,21491.812145364256,21604.57645536426,21362.961025364257,21501.66714536426,7.508335726821297,1.075083357268213,-955.6370436951329,-4.235939716328378,22560.21349905939,19599.190474995085,0.016944757416757827,0.07508335726821302,0.0046242591189724624,0.0069280636221527025,49.57,12.812926718252168,2464.6867523624824,11.462770471237002,6,91.48407831362493,8.515921686375064
2013-10-14,1831.065135364257,19554.90063,21460.14941536426,21546.55826536426,21239.094875364255,21385.965765364257,6.929828826821286,1.069298288268213,-1013.6552336951318,-4.49311011058204,22560.21349905939,19599.190474995085,-0.005381042280014459,0.06929828826821294,0.009974017063764329,-0.008350948934988889,49.34,12.289485662266742,2822.9564923624835,13.200042136672716,6,91.43800586116262,8.561994138837385
2013-10-15,1831.065135364257,19675.430399999997,21584.641885364257,21772.441655364255,21355.51349536426,21506.495535364254,7.532477676821273,1.0753247767682128,-787.7718436951363,-3.491863424643482,22560.21349905939,19599.190474995085,0.005635928314970062,0.07532477676821281,0.015121514043316298,-0.0043566139463202536,49.82,13.381884387801554,2707.2551123624826,12.588081158600673,6,91.48599021001195,8.514009789988057
2013-10-16,1831.065135364257,19812.88494,21481.407345364256,21728.18461536426,21408.95303536426,21643.950075364257,8.219750376821285,1.0821975037682128,-832.0288836951331,-3.6880363908339033,22560.21349905939,19599.190474995085,0.006391303491262823,0.08219750376821278,0.024751809755083842,0.007165627720856493,49.87,13.495675921711426,2827.7848823624827,13.065012959816174,6,91.54006025245629,8.459939747543707
2013-10-17,1831.065135364257,19904.44744,21773.965305364258,21873.533695364258,21659.770075364257,21735.512575364257,8.677562876821284,1.0867756287682129,-686.6798036951332,-3.0437646510914584,22560.21349905939,19599.190474995085,0.004230396932222602,0.08677562876821288,0.028004731626043,0.00735468230992975,50.02,13.83705052344107,2965.2394223624838,13.642371727287367,6,91.57569839213433,8.424301607865676
2013-10-18,1831.065135364257,20125.80129,21868.981655364256,22040.89369536426,21737.408365364256,21956.866425364256,9.784332126821283,1.0978433212682128,-519.3198036951326,-2.3019276999164244,22560.21349905939,19599.190474995085,0.010183971932223423,0.09784332126821282,0.021170417945853837,0.022557302867210804,50.43,14.770141101502055,3056.8019223624833,13.92184960797188,6,91.66062633942593,8.339373660574065
2013-10-21,1831.065135364257,20288.78672,22080.143695364255,22227.444355364256,21958.41369536426,22119.851855364257,10.599259276821286,1.1059925927682128,-332.7691436951354,-1.4750265714861681,22560.21349905939,19599.190474995085,0.007422982261791278,0.10599259276821282,0.03431624730217098,0.022285815996076375,50.7,15.384615384615397,3278.1557723624833,14.819971642655924,6,91.72207324290824,8.277926757091764
2013-10-22,1831.065135364257,20436.13126,22201.84458536426,22417.019225364256,22111.100045364255,22267.196395364255,11.335981976821277,1.1133598197682129,-143.19427369513505,-0.6347203837459485,22560.21349905939,19599.190474995085,0.006661190181717513,0.11335981976821285,0.03537074921151806,0.024951376320115237,50.91,15.862539827036867,3441.1412023624835,15.453859306144555,6,91.77684921418549,8.223150785814514
2013-10-23,1831.065135364257,20207.0556,22275.856395364255,22345.458205364255,21951.785735364258,22038.120735364257,10.190603676821283,1.1019060367682127,-214.75529369513606,-0.9519204847245346,22560.21349905939,19599.190474995085,-0.010287584298115271,0.10190603676821275,0.018211586084217357,0.00996703501877283,50.73,15.452890304961308,3588.485742362483,16.283084140673083,6,91.6913735188592,8.308626481140804
2013-10-24,1831.065135364257,20430.59491,22142.432085364257,22394.031625364256,22047.956195364255,22261.660045364257,11.308300226821284,1.1130830022682128,-166.18187369513544,-0.7366148095276851,22560.21349905939,19599.190474995085,0.010143301812540306,0.11308300226821277,0.02420681215479381,0.01467035187280974,50.91,15.862539827036867,3359.4100823624844,15.090564115689316,6,91.77480416270414,8.225195837295862
2013-10-25,1831.065135364257,20457.41695,22347.666625364258,22453.953895364255,22147.355275364258,22288.482085364256,11.44241042682128,1.1144241042682128,-106.25960369513632,-0.47100442422482675,22560.21349905939,19599.190474995085,0.0012048535439559416,0.11442410426821281,0.015103050388689532,0.018573594883732003,51.03,16.13563950842058,3582.9493923624836,16.075340521799056,6,91.78470239314042,8.215297606859586
2013-10-28,1831.065135364257,20733.23287,22470.720935364257,22706.868205364255,22309.645505364257,22564.298005364257,12.821490026821284,1.128214900268213,0,0,22706.868205364255,22706.868205364255,0.012374818479950145,0.12821490026821292,0.02009263682714124,0.023406373925036306,51.57,17.36458807464725,3609.7714323624828,15.997712100346858,6,91.88512252883314,8.11487747116686
2013-10-29,1831.065135364257,20530.373099999997,22521.645735364258,22654.550275364258,22192.49632536426,22361.438235364254,11.80719117682127,1.1180719117682127,-52.31792999999743,-0.23040575004367128,22706.868205364255,22192.49632536426,-0.008990298300074584,0.11807191176821275,0.004232317276350983,0.017810170541168846,51.31,16.772872098315897,3885.5873523624823,17.37628551198236,6,91.81150552083696,8.18849447916305
2013-10-30,1831.065135364257,20795.1158,22499.969355364257,22865.610245364256,22301.99379536426,22626.180935364257,13.130904676821284,1.1313090467682128,0,0,22865.610245364256,22865.610245364256,0.011839251894867564,0.13130904676821276,0.02668377249863907,0.03788058954536644,51.43,17.045971779699595,3682.727582362483,16.27639941925177,6,91.90731683532884,8.092683164671152
2013-10-31,1831.065135364257,20718.15034,22607.88458536426,22788.900705364256,22400.60958536426,22549.215475364257,12.746077376821285,1.127460773768213,-76.70953999999983,-0.3354799595412146,22865.610245364256,22400.60958536426,-0.003401610736688876,0.12746077376821296,0.012917070398794417,0.03004478449858694,51.42,17.023213472917625,3947.470282362484,17.506020494039902,6,91.87969471769537,8.120305282304631
2013-11-01,1831.065135364257,20711.648759999996,22597.791625364254,22754.155475364256,22437.18356536426,22542.713895364253,12.713569476821268,1.1271356947682127,-111.45477000000028,-0.4874340496667762,22865.610245364256,22400.60958536426,-0.00028832843462367475,0.12713569476821274,0.011406420994767519,0.0364417455558963,51.22,16.56804733727811,3870.504822362484,17.169648873370235,6,91.8773527275223,8.122647272477703
2013-11-04,1831.065135364257,20673.953989999998,22593.759125364257,22731.48195536426,22466.531855364257,22505.019125364255,12.525095626821276,1.1252509562682127,-134.12828999999692,-0.5865939660507855,22865.610245364256,22400.60958536426,-0.0016721487117729028,0.1252509562682127,-0.0026271094268436324,0.037527307318953707,51.07,16.22667273554848,3864.0032423624825,17.16951770108723,6,91.86374770372642,8.136252296273577
2013-11-05,1831.065135364257,20761.54376,22628.43389536426,22763.505475364258,22507.874585364258,22592.608895364257,12.963044476821286,1.1296304447682128,-102.1047699999981,-0.44654294770330344,22865.610245364256,22400.60958536426,0.003892010467180018,0.12963044476821284,0.01033791554759711,0.05554208586531395,51.45,17.091488393263553,3826.3084723624825,16.936107246771297,6,91.8952913147628,8.10470868523719
2013-11-06,1831.065135364257,20688.38557,22480.181855364255,22652.44728536426,22308.777315364256,22519.450705364256,12.597253526821278,1.1259725352682128,-213.16295999999784,-0.9322426023736419,22865.610245364256,22308.777315364256,-0.003238147056801921,0.12597253526821284,-0.004717112017485148,0.04942213657484951,51.46,17.114246700045523,3913.898242362483,17.38007864210547,6,91.86896181740309,8.131038182596912
2013-11-07,1831.065135364257,20839.44307,22557.105475364257,22747.375475364257,22462.081625364255,22670.508205364258,13.35254102682129,1.1335254102682129,-118.23476999999912,-0.5170855653151434,22865.610245364256,22308.777315364256,0.006707867877257856,0.13352541026821285,0.005379022171858594,0.05388843572856139,51.53,17.273554847519353,3840.740052362483,16.941570156127746,6,91.92314032496637,8.076859675033635
2013-11-08,1831.065135364257,20804.6658,22684.39889536426,22782.551725364257,22545.56435536426,22635.730935364256,13.17865467682128,1.1317865467682129,-83.05851999999868,-0.36324646098976454,22865.610245364256,22308.777315364256,-0.0015340313364379243,0.1317865467682129,0.004126257398809896,0.04475397915120505,51.74,17.75147928994084,3991.7975523624827,17.634939926441774,6,91.91073113303557,8.08926886696443
2013-11-11,1831.065135364257,20913.049420000003,22834.909325364257,22937.306365364257,22647.252745364258,22744.11455536426,13.7205727768213,1.137205727768213,0,0,22937.306365364257,22937.306365364257,0.004788165237936903,0.13720572776821305,0.010624093615211994,0.06552182303062071,51.36,16.88666363222577,3957.020282362483,17.397996623391123,6,91.94927931396478,8.050720686035216
2013-11-12,1831.065135364257,20946.58781,22864.601595364256,22983.352715364254,22627.009555364257,22777.652945364258,13.888264726821289,1.138882647268213,0,0,22983.352715364254,22983.352715364254,0.0014745964244224918,0.13888264726821298,0.008190468434035925,0.07036827319903827,51.4,16.977696859353667,4065.403902362482,17.84821250948895,6,91.96113339791263,8.038866602087367
2013-11-13,1831.065135364257,20596.70215,22750.382715364256,22839.019985364255,22362.253765364258,22427.767285364258,12.138836426821289,1.121388364268213,-144.33272999999826,-0.6279881433639253,22983.352715364254,22362.253765364258,-0.015360918038362259,0.12138836426821298,-0.00407129912712112,0.04787426548928253,50.64,15.24806554392354,4098.9422923624825,18.276194149015176,6,91.83572260195886,8.164277398041131
